Column1,text,book,line,string,foot1,foot2,foot3,foot4,foot5,foot6,me
20845,odyssey,11,46,δείραντας κατακῆαι ἐπεύξασθαι δὲ θεοῖσιν,S,D,D,S,D,A,0.397458934
18607,odyssey,6,211,ὣς ἔφαθ αἱ δ ἔσταν τε καὶ ἀλλήλῃσι κέλευσαν,D,S,D,S,D,A,0.397429132
1911,iliad,3,424,τῇ δ ἄρα δίφρον ἑλοῦσα φιλομειδὴς Ἀφροδίτη,D,D,D,S,D,A,0.397395136
21371,odyssey,11,572,τὸν δὲ μετ Ὠρίωνα πελώριον εἰσενόησα,D,S,D,D,D,A,0.397263469
18704,odyssey,6,308,ἔνθα δὲ πατρὸς ἐμοῖο θρόνος ποτικέκλιται αὐτῇ,D,D,D,D,D,A,0.397175313
6637,iliad,11,376,καὶ βάλεν οὐδ ἄρα μιν ἅλιον βέλος ἔκφυγε χειρός,D,D,D,D,D,A,0.397122098
17058,odyssey,4,2,πρὸς δ ἄρα δώματ ἔλων Μενελάου κυδαλίμοιο,D,D,D,S,D,A,0.397085823
11323,iliad,18,12,ἦ μάλα δὴ τέθνηκε Μενοιτίου ἄλκιμος υἱὸς,D,S,D,D,D,A,0.397045632
22020,odyssey,13,128,Ζεῦ πάτερ οὐκέτ ἐγώ γε μετ ἀθανάτοισι θεοῖσι,D,D,D,D,D,A,0.397026395
23999,odyssey,17,97,κλισμῷ κεκλιμένη λέπτ ἠλάκατα στρωφῶσα,S,D,S,D,S,A,0.397018389
9359,iliad,15,422,Ἕκτωρ δ ὡς ἐνόησεν ἀνεψιὸν ὀφθαλμοῖσιν,S,D,D,D,S,A,0.396947832
2097,iliad,4,149,ὡς εἶδεν μέλαν αἷμα καταρρέον ἐξ ὠτειλῆς,S,D,D,D,S,A,0.396929517
9240,iliad,15,303,ὑσμίνην ἤρτυνον ἀριστῆας καλέσαντες,S,S,D,S,D,A,0.396850263
22037,odyssey,13,145,ἔρξον ὅπως ἐθέλεις καί τοι φίλον ἔπλετο θυμῷ,D,D,S,D,D,A,0.396848586
25329,odyssey,19,393,οὐλήν τήν ποτέ μιν σῦς ἤλασε λευκῷ ὀδόντι,S,D,S,D,D,A,0.396341698
26942,odyssey,23,73,οὐλήν τήν ποτέ μιν σῦς ἤλασε λευκῷ ὀδόντι,S,D,S,D,D,A,0.396341698
19719,odyssey,9,59,καὶ τότε δὴ Κίκονες κλῖναν δαμάσαντες Ἀχαιούς,D,D,S,D,D,A,0.396173257
345,iliad,1,346,ἐκ δ ἄγαγε κλισίης Βρισηΐδα καλλιπάρῃον,D,D,S,D,D,A,0.395997081
12248,iliad,19,321,σῇ ποθῇ οὐ μὲν γάρ τι κακώτερον ἄλλο πάθοιμι,D,S,D,D,D,A,0.395955782
926,iliad,2,316,τὴν δ ἐλελιξάμενος πτέρυγος λάβεν ἀμφιαχυῖαν,D,D,D,D,D,A,0.395930835
4651,iliad,8,239,νηῒ πολυκλήϊδι παρελθέμεν ἐνθάδε ἔρρων,D,S,D,D,D,A,0.395929133
23151,odyssey,15,286,εἷσε Θεοκλύμενον τοὶ δὲ πρυμνήσι ἔλυσαν,D,D,S,S,D,A,0.395917258
12647,iliad,20,296,νήπιος οὐδέ τί οἱ χραισμήσει λυγρὸν ὄλεθρον,D,D,S,S,D,A,0.395810411
454,iliad,1,455,ἠδ ἔτι καὶ νῦν μοι τόδ ἐπικρήηνον ἐέλδωρ,D,S,D,S,D,A,0.395698691
9921,iliad,16,238,ἠδ ἔτι καὶ νῦν μοι τόδ ἐπικρήηνον ἐέλδωρ,D,S,D,S,D,A,0.395698691
16136,odyssey,2,11,οὐκ οἶος ἅμα τῷ γε δύω κύνες ἀργοὶ ἕποντο,S,D,D,D,D,A,0.39556185
11372,iliad,18,61,ὄφρα δέ μοι ζώει καὶ ὁρᾷ φάος ἠελίοιο,D,S,D,D,D,A,0.395523605
11753,iliad,18,442,ὄφρα δέ μοι ζώει καὶ ὁρᾷ φάος ἠελίοιο,D,S,D,D,D,A,0.395523605
25569,odyssey,20,29,ὅππως δὴ μνηστῆρσιν ἀναιδέσι χεῖρας ἐφήσει,S,S,D,D,D,A,0.395506425
3643,iliad,6,242,ἀλλ ὅτε δὴ Πριάμοιο δόμον περικαλλέ ἵκανε,D,D,D,D,D,A,0.395370428
11285,iliad,17,735,ὣς οἵ γ ἐμμεμαῶτε νέκυν φέρον ἐκ πολέμοιο,S,D,D,D,D,A,0.395365944
625,iliad,2,15,Ἥρη λισσομένη Τρώεσσι δὲ κήδε ἐφῆπται,S,D,S,D,D,A,0.395353989
642,iliad,2,32,Ἥρη λισσομένη Τρώεσσι δὲ κήδε ἐφῆπται,S,D,S,D,D,A,0.395353989
679,iliad,2,69,Ἥρη λισσομένη Τρώεσσι δὲ κήδε ἐφῆπται,S,D,S,D,D,A,0.395353989
20607,odyssey,10,381,δειδίμεν ἤδη γάρ τοι ἀπώμοσα καρτερὸν ὅρκον,D,S,D,D,D,A,0.395281471
2612,iliad,5,120,δηρὸν ἔτ ὄψεσθαι λαμπρὸν φάος ἠελίοιο,D,S,S,D,D,A,0.39511733
10666,iliad,17,116,τὸν δὲ μάλ αἶψ ἐνόησε μάχης ἐπ ἀριστερὰ πάσης,D,D,D,D,D,A,0.395116784
11232,iliad,17,682,τὸν δὲ μάλ αἶψ ἐνόησε μάχης ἐπ ἀριστερὰ πάσης,D,D,D,D,D,A,0.395116784
25589,odyssey,20,49,εἴ περ πεντήκοντα λόχοι μερόπων ἀνθρώπων,S,S,D,D,S,A,0.394942717
12877,iliad,21,23,φεύγοντες πιμπλᾶσι μυχοὺς λιμένος εὐόρμου,S,S,D,D,S,A,0.394924577
26489,odyssey,22,121,ἔκλιν ἑστάμεναι πρὸς ἐνώπια παμφανόωντα,S,D,D,D,D,A,0.394788322
26122,odyssey,21,188,τὼ δ ἐξ οἴκου βῆσαν ὁμαρτήσαντες ἅμ ἄμφω,S,S,D,S,D,A,0.39478339
24971,odyssey,19,35,δὴ τότε Τηλέμαχος προσεφώνεεν ὃν πατέρ αἶψα,D,D,D,D,D,A,0.39476918
17076,odyssey,4,20,τὼ δ αὖτ ἐν προθύροισι δόμων αὐτώ τε καὶ ἵππω,S,D,D,S,D,A,0.394683516
12347,iliad,19,420,‘Ξάνθε τί μοι θάνατον μαντεύεαι οὐδέ τί σε χρή,D,D,S,D,D,A,0.394556344
10433,iliad,16,750,ἦ ῥα καὶ ἐν Τρώεσσι κυβιστητῆρες ἔασιν,D,S,D,S,D,A,0.394447619
13627,iliad,22,162,ὡς δ ὅτ ἀεθλοφόροι περὶ τέρματα μώνυχες ἵπποι,D,D,D,D,D,A,0.394352453
11907,iliad,18,596,εἵατ ἐϋννήτους ἦκα στίλβοντας ἐλαίῳ,D,S,S,S,D,A,0.394344226
5454,iliad,9,481,καί σε τοσοῦτον ἔθηκα θεοῖς ἐπιείκελ Ἀχιλλεῦ,D,D,D,D,D,A,0.394278615
23984,odyssey,17,82,εἰ δέ κ ἐγὼ τούτοισι φόνον καὶ κῆρα φυτεύσω,D,S,D,S,D,A,0.394266934
6218,iliad,10,536,αἲ γὰρ δὴ Ὀδυσεύς τε καὶ ὃ κρατερὸς Διομήδης,S,D,D,D,D,A,0.394228178
12247,iliad,19,320,ἄκμηνον πόσιος καὶ ἐδητύος ἔνδον ἐόντων,S,D,D,D,D,A,0.394217533
15595,iliad,24,718,ὣς ἔφαθ οἳ δὲ διέστησαν καὶ εἶξαν ἀπήνῃ,D,D,S,S,D,A,0.394179385
25839,odyssey,20,299,ὣς εἰπὼν ἔρριψε βοὸς πόδα χειρὶ παχείῃ,S,S,D,D,D,A,0.394147228
20762,odyssey,10,536,αἵματος ἆσσον ἴμεν πρὶν Τειρεσίαο πυθέσθαι,D,D,S,D,D,A,0.394085664
20849,odyssey,11,50,αἵματος ἆσσον ἴμεν πρὶν Τειρεσίαο πυθέσθαι,D,D,S,D,D,A,0.394085664
20888,odyssey,11,89,αἵματος ἆσσον ἴμεν πρὶν Τειρεσίαο πυθέσθαι,D,D,S,D,D,A,0.394085664
3573,iliad,6,172,ἀλλ ὅτε δὴ Λυκίην ἷξε Ξάνθόν τε ῥέοντα,D,D,S,S,D,A,0.394068042
17714,odyssey,4,658,τοῖσιν δ ἀμφοτέροισιν ἀγάσσατο θυμὸς ἀγήνωρ,S,D,D,D,D,A,0.394002932
22870,odyssey,15,5,εὕδοντ ἐν προδόμῳ Μενελάου κυδαλίμοιο,S,D,D,S,D,A,0.393859257
5777,iliad,10,95,στηθέων ἐκθρῴσκει τρομέει δ ὑπὸ φαίδιμα γυῖα,S,S,D,D,D,A,0.393855213
4064,iliad,7,134,ἀγρόμενοι Πύλιοί τε καὶ Ἀρκάδες ἐγχεσίμωροι,D,D,D,D,D,A,0.393822096
21726,odyssey,12,287,γίγνονται πῇ κέν τις ὑπεκφύγοι αἰπὺν ὄλεθρον,S,S,D,D,D,A,0.393726582
1445,iliad,2,835,οἳ δ ἄρα Περκώτην καὶ Πράκτιον ἀμφενέμοντο,D,S,S,D,D,A,0.393607207
18677,odyssey,6,281,οὐρανόθεν καταβάς ἕξει δέ μιν ἤματα πάντα,D,D,S,D,D,A,0.393598887
16327,odyssey,2,202,μυθέαι ἀκράαντον ἀπεχθάνεαι δ ἔτι μᾶλλον,D,S,D,D,D,A,0.393591878
7408,iliad,12,300,δηρὸν ἔῃ κρειῶν κέλεται δέ ἑ θυμὸς ἀγήνωρ,D,S,D,D,D,A,0.393413855
14340,iliad,23,360,ἀντίθεον Φοίνικα ὀπάονα πατρὸς ἑοῖο,D,S,D,D,D,A,0.393372525
10565,iliad,17,15,Πάτροκλον βάλε δουρὶ κατὰ κρατερὴν ὑσμίνην,S,D,D,D,S,A,0.393332653
16512,odyssey,2,387,ᾔτεε νῆα θοήν ὁ δέ οἱ πρόφρων ὑπέδεκτο,D,D,D,S,D,A,0.39325855
21612,odyssey,12,173,αὐτὰρ ἐγὼ κηροῖο μέγαν τροχὸν ὀξέι χαλκῷ,D,S,D,D,D,A,0.393256906
24573,odyssey,18,65,Ἀντίνοός τε καὶ Εὐρύμαχος πεπνυμένω ἄμφω,D,D,D,S,D,A,0.393100129
